id,lat,lon
13863534201,37.5777,-97.127
13863635201,37.6643,-97.5892
13868328701,39.5598,-95.1175
13868364901,39.5592,-95.1072
13872475901,38.3694,-97.6849
13874205801,38.0398,-102.006
13874564402,37.8764,-100.646
13878189601,38.5661,-97.6854
13879284804,38.0573,-97.9641
13883695701,39.0526,-95.677
13884394501,39.0519,-95.6779
13885489901,38.1126,-95.9506
13885493901,38.1998,-95.9563
13885857202,37.7204,-97.1167
13885860101,37.7199,-97.1167
13885875001,38.6349,-94.6937
13885875501,38.5947,-94.6943
13889937401,39.4182,-95.3198
13892108643,39.0097,-94.7703
13894785001,38.9631,-94.6489
13894785101,38.9642,-94.6478
13894994402,37.0349,-99.9872
13900206901,37.8026,-96.8803
13903577201,39.8421,-96.6529
13904824519,37.5523,-97.2718
13905117203,37.6595,-97.3933
13905998801,37.6502,-97.2896
13907286101,38.3763,-97.6204
13907318004,39.1168,-94.6637
13907337103,39.1166,-94.6471
13908004101,39.5717,-97.6574
13908467501,37.7029,-97.2815
13909530252,39.0497,-94.5969
13910036501,37.6594,-97.3939
13912491502,37.69,-97.3153
13912724001,39.2252,-94.6444
13912789002,38.3607,-96.1801
13913641501,39.0302,-96.8626
13913654030,37.7597,-98.5561
13913681305,37.6437,-98.7569
13913873101,36.9986,-94.8312
13914875001,39.1858,-96.5749
13917573501,39.842,-96.6336
13917754801,39.0439,-95.7598
13917990201,38.9275,-94.658
13917990301,38.9275,-94.6585
13918242201,39.1329,-99.8675
13918727801,37.7512,-97.2632
13918730301,38.3562,-98.756
13918758801,38.3521,-98.765
13918758802,38.3839,-98.7654
13918758803,38.38,-98.7929
13920954701,38.3479,-97.1993
13921478602,39.2572,-94.6008
13921479501,39.2579,-94.6008
13923421540,38.9275,-94.668
13923421541,38.9272,-94.6678
13923903201,37.7179,-97.243
13923905701,37.7184,-97.2295
13923906001,37.7184,-97.2295
13923962701,39.0253,-94.6877
13923965501,39.0253,-94.6887
13924367601,39.8416,-96.4065
13924485702,39.3678,-94.7847
13924485703,39.375,-94.7921
13924608401,38.9295,-94.6544
13924608501,38.9293,-94.6573
13926273705,38.2,-95.9587
13926816913,39.0505,-94.5972
13926816914,39.0505,-94.5974
13929873301,38.0706,-97.922
13931544801,39.4121,-95.0665
13931871441,39.0711,-94.5901
13932263402,39.0017,-96.8631
13936607001,39.7261,-94.8591
13937529001,37.0323,-97.594
13938454801,36.9968,-101.896
13938820601,39.7565,-102.026
13944219101,39.6343,-95.353
13945659501,39.0723,-95.671
13945728798,38.9277,-94.6582
13946404601,39.1005,-94.6025
13946415301,39.1005,-94.6025
13948456501,39.7343,-94.8339
13948564801,39.7192,-94.8569
13948568201,39.9382,-95.1272
13948623201,39.7196,-94.8894
13948623701,39.7197,-94.8915
13948630202,39.7753,-94.8646
13948642901,39.7904,-94.8743
13949986401,39.6463,-95.137
13950043401,37.8794,-95.7392
13950826401,38.9353,-94.6078
13951114470,39.4369,-99.2851
13951132910,39.4162,-99.2757
13951135505,39.4412,-99.2474
13952718982,38.0286,-97.6778
13952849701,37.2599,-95.7077
13953005302,38.8835,-94.7145
13953262301,37.8792,-95.7383
13953293301,38.3644,-97.621
13953294301,38.3708,-97.6184
13953328401,37.7663,-97.4457
13954417201,39.1079,-94.6471
13954645401,37.6957,-95.4526
13954647801,37.6511,-95.4527
13954655801,37.6598,-95.479
13954939001,37.8597,-96.8502
13955452401,39.0717,-94.5921
13955518401,39.1957,-94.5918
13956809401,38.1774,-99.1536
13956810601,38.1728,-99.1465
13956912201,37.6305,-98.7398
13957677101,38.371,-97.6243
13958360601,39.854,-99.8883
13958970165,37.2758,-98.587
13958982562,37.2537,-98.4119
13959114001,37.2759,-98.5766
13960919001,37.6903,-98.7389
13960920601,37.6873,-98.6947
13960969702,38.3451,-94.7697
13961037801,37.8538,-98.7471
13962652302,39.7626,-94.834
13962655501,39.7626,-94.8342
13962660301,39.7624,-94.8339
13962871401,37.2978,-98.5866
13963340203,39.0542,-94.6096
13963354401,39.0541,-94.6095
13963355201,39.0538,-94.6086
13963372601,39.0539,-94.6086
13963482201,39.727,-94.8591
13963624301,39.7781,-94.8547
13966164101,38.8818,-94.6606
13968042101,37.6941,-97.2361
13969229601,37.6643,-97.3239
13970165803,39.3317,-102.046
13970175201,39.33,-102.049
13970175601,39.3296,-102.049
13970790089,37.1702,-101.348
13970797462,37.1219,-101.629
13971341301,37.3904,-97.4215
13971530702,37.6496,-97.553
13971614003,39.0011,-94.6078
13972395401,37.562,-100.564
13972971601,37.0012,-95.0855
13975357493,39.7995,-94.8477
13975532201,39.2736,-94.9074
13976236402,38.8254,-94.8462
13976505701,38.7827,-95.6877
13976932801,39.3944,-99.6145
13979130201,38.8835,-94.7107
13979615101,39.813,-97.7468
13981141501,38.3619,-98.7504
13981143001,38.3666,-98.7742
13981143801,38.3618,-98.7889
13981161401,38.8767,-95.6825
13981162601,38.3827,-98.7746
13981163101,38.3827,-98.7744
13981164001,38.3839,-98.7652
13981244502,37.9989,-98.7472
13981798901,37.955,-98.4911
13981958301,37.7227,-97.3202
13982927002,37.7791,-99.9177
13982933901,37.7793,-99.9356
13984601886,39.1932,-95.5522
13986263101,38.1304,-97.7757
13988729401,39.0941,-95.5948
13988731401,39.0941,-95.5948
13988938901,37.0117,-97.0491
13989116901,38.3662,-98.7744
13990730702,39.1065,-94.6381
13990770601,37.4589,-97.7703
13991206802,37.5626,-97.2445
13991335501,39.6434,-99.89
13993028901,39.7368,-94.8035
13993032001,39.7369,-94.8035
13994217501,38.3551,-98.5892
13994219501,38.3535,-98.5633
13996379003,39.0016,-95.6345
13996412401,38.0425,-97.3219
13996413101,38.0426,-97.3233
13996671101,37.2532,-98.3454
13997432002,38.9421,-94.6301
13997436901,38.9423,-94.62
13998022502,39.4278,-98.6948
13998022503,39.4277,-98.6948
13998996801,39.2987,-94.7185
14000087701,38.5108,-98.7773
14000581701,37.0096,-94.624
14000596004,37.3824,-100.182
14000700002,38.0502,-97.3229
14001151901,38.8579,-98.1106
14001686501,39.0129,-95.6143
14002797601,37.7646,-97.3723
14003756902,39.8416,-96.4376
14003757601,39.979,-100.557
14003782601,39.2104,-96.325
14004818903,39.1054,-94.6476
14004846301,38.7278,-97.6191
14004946901,39.8277,-99.9825
14005036701,38.7551,-97.9737
14005159601,38.3786,-98.7926
14005159602,38.3786,-98.7931
14005317501,38.8418,-97.6382
14005606301,39.104,-94.6423
14010838801,38.0426,-96.8589
14010940301,37.6642,-97.3343
14011093702,37.7083,-97.3073
14011098301,37.7081,-97.3011
14011118401,37.7065,-97.2851
14011122201,37.7034,-97.2853
14011122901,37.7028,-97.2841
14011126701,37.7143,-97.2804
14011341106,39.1959,-94.5921
14011349574,39.1956,-94.5922
14011355152,39.1959,-94.5919
14011521501,37.8172,-96.8803
14013503787,39.1091,-94.7284
14013509812,39.1074,-94.7284
14014706801,37.796,-97.3491
14014773403,37.7299,-97.308
14014785402,37.7814,-97.3085
14014954402,37.6525,-97.3524
14016095701,38.5215,-98.7844
14017593001,37.6948,-97.39
14017802001,37.2163,-95.7108
14017802601,37.2107,-95.7109
14017804501,37.2255,-95.7528
14017855101,38.5214,-98.7783
14018293001,37.6571,-97.3078
14020057001,38.986,-94.6164
14020743701,39.3652,-101.037
14020795301,39.2523,-94.6511
14020916404,38.0009,-97.3364
14020924301,38.5426,-98.4801
14020924801,38.5428,-98.48
14022499101,39.7349,-94.8349
14023011301,39.0905,-95.7281
14023048202,39.091,-95.66
14024334685,39.0503,-94.6073
14024334686,39.0503,-94.6074
14024334687,39.0502,-94.6074
14024361502,39.1085,-95.0936
14024852901,39.1298,-94.8334
14025073401,37.7426,-97.2086
14026598301,39.3395,-94.7794
14026936001,39.2468,-94.6608
14026940001,39.2103,-94.6643
14027287902,38.3453,-94.7411
14027294701,37.7083,-97.3375
14029266802,37.5045,-97.2444
14029404102,37.7313,-97.2062
14030251301,39.2038,-95.7192
14030979301,38.3773,-97.9264
14032119401,37.3521,-96.5622
14032464801,38.1443,-98.0844
14038578301,37.0663,-97.0482
14039041401,39.0369,-94.5906
14040109701,37.6657,-97.2368
14040360877,37.8107,-96.7558
14040387933,37.8105,-96.6243
14040456001,38.9962,-94.8816
14040579402,39.0876,-94.6045
14040721892,39.0007,-95.6796
14040897301,37.7271,-97.3916
14041384102,39.2103,-94.6643
14042023101,38.9294,-94.6494
14042056301,38.8906,-94.6042
14044526101,38.0574,-97.3717
14044895901,37.5183,-97.2673
14047469401,37.144,-98.3449
14047583701,39.1092,-95.0933
14049062154,37.9938,-95.1706
14049423901,37.8389,-97.3493
14049514901,38.4049,-95.9501
14049911101,39.0876,-96.0307
14049911901,39.0831,-96.0265
14050017401,37.4764,-97.3287
14050446101,38.3622,-97.6299
14050481201,38.9929,-94.7239
14050481202,38.9951,-94.7213
14052430101,38.1671,-99.0982
14052735301,38.4253,-95.858
14053506801,37.9763,-101.131
14053509001,37.9876,-101.135
14053511501,37.9883,-101.135
14053511502,37.9794,-101.134
14054147401,38.0307,-97.3719
14054486101,38.8547,-94.7569
14054798301,39.3543,-100.177
14054833701,38.8547,-94.7422
14056867402,38.0819,-95.517
14057729276,38.8867,-94.6058
14059265801,38.3473,-98.4797
14059267601,38.5216,-98.3973
14060391901,37.7318,-97.4618
14062044202,37.2755,-98.5893
14062340147,37.6747,-97.3349
14062365202,37.0584,-97.274
14062558101,37.6801,-97.072
14062642001,38.9571,-95.3072
14062758402,38.9714,-95.2882
14062759802,38.9717,-95.2704
14062761601,38.9717,-95.2815
14062761602,38.9717,-95.2738
14062770702,38.9716,-95.2652
14063086302,37.6747,-97.3272
14064364701,37.7026,-97.3037
14064659502,38.9733,-95.2547
14064663101,38.9731,-95.251
14064665001,38.973,-95.2474
14065347101,37.6796,-97.1156
14065723101,38.1607,-98.7476
14067131502,39.0624,-94.8216
14067132001,39.0624,-94.8217
14067319901,39.1224,-94.811
14068641601,39.0509,-94.8067
14069652001,39.0781,-94.6773
14069652801,39.078,-94.6783
14069676701,37.3256,-95.9683
14070501002,37.7725,-97.3723
14071473903,38.3377,-98.2029
14071475601,38.3382,-98.2027
14071560702,37.8249,-96.8496
14073688401,39.7335,-94.801
14073761601,39.1294,-95.5987
14073966201,39.4631,-95.5503
14075168702,37.2852,-97.8083
14075235001,37.2706,-97.7679
14075770803,38.0574,-97.3281
14076094101,39.8827,-98.5419
14077725601,39.1096,-94.5907
14077731502,39.105,-94.638
14077732101,39.1046,-94.6272
14079019901,37.7531,-100.015
14079502501,38.0145,-97.3367
14079965703,38.7095,-95.082
14080712501,39.7335,-94.8341
14081002101,39.1254,-94.9383
14081155605,39.1433,-94.9301
14081203259,38.9407,-94.7975
14081219737,38.9428,-94.7974
14081219738,38.9428,-94.7974
14081245302,37.755,-100.067
14084192301,37.563,-97.1424
14084529401,38.0511,-97.9084
14084543501,37.0782,-97.0247
14084587903,38.2608,-96.1686
14084741301,37.0782,-97.0395
14084750101,38.859,-94.6683
14086315401,37.6657,-97.3893
14086321601,37.7394,-99.958
14086599902,37.7427,-97.4618
14086605001,37.7425,-97.4457
14086751901,37.6035,-97.3234
14087649801,37.6786,-97.5351
14088905394,38.9548,-94.7238
14088993501,39.0164,-97.9251
14090672901,38.1974,-94.8697
14090868101,39.0582,-95.8574
14092535501,39.0579,-95.8578
14093557801,38.6666,-96.3586
14094600701,39.1198,-96.0236
14094985901,39.0117,-99.8714
14095626201,38.7878,-95.6827
14095749201,37.4177,-95.6747
14096219501,38.7791,-95.6827
14096219502,38.7792,-95.6834
14097419501,37.6782,-97.217
14097522303,39.7559,-99.3092
14097525303,39.7559,-99.3246
14097601901,38.973,-95.2601
14097607301,38.968,-95.2603
14097618401,38.9589,-95.2509
14097639801,38.9629,-95.2431
14097709801,38.626,-96.0976
14097729202,38.9571,-95.2607
14097733902,38.9345,-95.2604
14097734601,38.9501,-95.2603
14097737801,38.9464,-95.2604
14097738002,38.9429,-95.2604
14097738901,38.9386,-95.2607
14097743101,38.9502,-95.2419
14097783601,38.9644,-95.2603
14097783602,38.9572,-95.2539
14097785201,38.9568,-95.2562
14097785901,38.957,-95.2527
14097785902,38.9571,-95.2521
14097785903,38.9572,-95.2515
14097786201,38.9571,-95.2521
14097788101,38.9572,-95.2515
14097788102,38.9577,-95.2507
14097789901,38.9582,-95.2504
14097792201,38.9584,-95.249
14097795201,38.9582,-95.2471
14097797701,38.9583,-95.2476
14097797702,38.9585,-95.2484
14097797703,38.9586,-95.2484
14097798001,38.9582,-95.2477
14097798901,38.9576,-95.2468
14097798902,38.9573,-95.2459
14097799201,38.9575,-95.2467
14097799202,38.9573,-95.2454
14097801801,38.9575,-95.2443
14097802101,38.9577,-95.2438
14097802901,38.9579,-95.2437
14097804601,38.9581,-95.2433
14097806001,38.9597,-95.2427
14097812301,38.9596,-95.2432
14097812302,38.9607,-95.243
14097812402,38.9608,-95.2428
14097812403,38.9607,-95.243
14097817901,38.9637,-95.2438
14097818401,38.9635,-95.2439
14097824301,38.9732,-95.2361
14097824302,38.9724,-95.2337
14097824401,38.9735,-95.2359
14097824402,38.9734,-95.2359
14097827801,38.9727,-95.2338
14097827802,38.9733,-95.2355
14097829301,38.9728,-95.2332
14097829302,38.9731,-95.2342
14097830601,38.9731,-95.2342
14097830602,38.973,-95.2371
14097830603,38.9732,-95.2382
14097832703,38.9781,-95.2498
14097833703,38.9783,-95.2502
14097866901,38.9774,-95.2503
14097867301,38.9712,-95.2359
14097870201,38.9693,-95.2359
14097870202,38.9674,-95.2358
14097875601,38.9657,-95.2359
14097875602,38.9638,-95.2358
14097888001,38.9638,-95.2358
14097889501,38.9675,-95.2382
14097921001,39.1026,-94.6267
14098009001,38.9713,-95.3327
14098009002,38.9717,-95.3209
14098009003,38.9717,-95.3113
14098034101,38.9717,-95.3164
14098036401,38.9715,-95.307
14098036701,38.9716,-95.3031
14098036901,38.9716,-95.2977
14098038302,38.9428,-95.236
14098038501,38.9426,-95.2141
14098038503,38.9427,-95.2327
14098039001,38.9426,-95.2235
14098039002,38.9442,-95.2791
14098039004,38.957,-95.2792
14098039005,38.9501,-95.2511
14098042201,38.9428,-95.2502
14098043001,38.9501,-95.2557
14098043701,38.9428,-95.2559
14098043702,38.9426,-95.2696
14098043703,38.9425,-95.2794
14098043901,38.9426,-95.2651
14098045001,38.9569,-95.2672
14098047101,38.9207,-95.2606
14098047102,38.9228,-95.2604
14098047103,38.928,-95.2627
14098047601,38.9283,-95.2604
14098047602,38.9499,-95.2236
14098048201,38.928,-95.2576
14098048501,38.9281,-95.2552
14098048502,38.9426,-95.2838
14098048504,38.9695,-95.2815
14098050201,38.9425,-95.2978
14098051401,38.9642,-95.2788
14098053001,38.9778,-95.2352
14098053201,38.9824,-95.2354
14099813901,37.7433,-97.261
14100138806,39.2104,-94.6774
14101845742,37.3852,-97.6413
14101873086,37.3946,-97.6416
14102228201,37.1524,-98.2832
14103622601,38.3521,-98.7651
14104243601,37.2866,-98.587
14104355601,37.6514,-100.24
14104472302,38.8231,-94.8615
14104500201,37.3386,-94.6315
